"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Nigeria","NGA","Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval","RQ.PER.RNK.LOWER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.97826099395752","","7.60869550704956","","10.3260869979858","","4.86486482620239","3.24324321746826","4.97512435913086","16.1764698028564","9.80392169952393","11.6504850387573","16.5048542022705","15.3110046386719","18.1818180084229","19.9052124023438","17.0616111755371","17.5355453491211","11.5384616851807","10.9523811340332","9.5238094329834","10.4761905670166","9.5238094329834","9.0476188659668","8.09523773193359","9.0476188659668","5.18867921829224","",
"Nigeria","NGA","Rule of Law: Standard Error","RL.STD.ERR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.212429106235504","","0.221403405070305","","0.169623196125031","","0.18216598033905","0.184147104620934","0.16690668463707","0.145315334200859","0.139509484171867","0.14057694375515","0.137770161032677","0.134718969464302","0.131937190890312","0.126085385680199","0.129535436630249","0.129110127687454","0.140561416745186","0.140393927693367","0.152782589197159","0.143885731697083","0.145680144429207","0.147809892892838","0.144580200314522","0.151953846216202","0.156281173229218","",
"Nigeria","NGA","Rule of Law: Number of Sources","RL.NO.SRC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","6","","8","","10","11","13","14","17","17","17","17","17","18","18","18","16","16","15","15","14","14","13","13","13","",
"Nigeria","NGA","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval","PV.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9148941040039","","43.6170196533203","","19.5767192840576","","17.4603176116943","15.5778894424438","12.62135887146","13.5922327041626","8.21256065368652","7.72946882247925","9.61538505554199","7.5829381942749","4.26540279388428","5.21327018737793","5.68720388412476","6.16113758087158","6.1904764175415","7.61904764175415","8.5714282989502","8.09523773193359","6.60377359390259","8.01886749267578","10.3773584365845","9.43396186828613","9.90566062927246","",
"Nigeria","NGA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.05690824985504","","-0.588243722915649","","-1.45532631874084","","-1.62632930278778","-1.63558828830719","-1.75441575050354","-1.6665004491806","-2.03407764434814","-2.01405644416809","-1.86071193218231","-1.99455380439758","-2.21112322807312","-1.95645451545715","-2.04207372665405","-2.08847832679749","-2.1302764415741","-1.92170512676239","-1.87388896942139","-1.99671685695648","-2.09741425514221","-1.93307113647461","-1.89196145534515","-1.78729927539825","-1.79814147949219","",
"Nigeria","NGA","Coverage of social insurance programs in 2nd quintile (% of population)","per_si_allsi.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27680128633467","","","2.0738901537123","","","","","",
"Nigeria","NGA","Adequacy of social insurance programs (% of total welfare of beneficiary households)","per_si_allsi.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2875486178671","","","27.0298034337863","","","","","",
"Nigeria","NGA","Coverage of social safety net programs in 2nd quintile (% of population)","per_sa_allsa.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87493156424119","","6.22147889617599","","","4.05793111370602","","","24.8771770831125","","","","","",
"Nigeria","NGA","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64930995166705","","0.627014523703502","","","2.18968244033036","","","2.33281919388992","","","","","",
"Nigeria","NGA","Coverage of unemployment benefits and ALMP in 2nd quintile (% of population)","per_lm_alllm.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.735697857805568","","","","","",
"Nigeria","NGA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.56358756544215","","","","","",
"Nigeria","NGA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13412760276496","3.39788359143917","4.76853037529992","7.27960388563457","11.1407966188954","18.7298022366145","23.5222115221067","24.9454786334282","27.0197018185621","28.1911368340112","29.1609858418706","33.7119692036052","37.4588090604246","41.7668020186842","46.7786265556083","53.3257168315113","55.9083045167599","57.2864535239195","61.5575834044254","69.5227527182305","77.7992733082358","83.5833358764648","86.9947052001953","90.7858505249023","92.7015075683594","95.225944519043","101.908271789551","112.098327636719","122.660651190654","134.207456003211","150.132594803793","167.705761975748","184.544828644882","",
"Nigeria","NGA","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS","0.714286","0.714286","0.714286","0.714286","0.714286","0.714286","0.714286","0.714286","0.714286","0.714286","0.714286","1.13","0.899","0.808","0.789","0.826","0.788","0.932","0.987","0.908","0.783","0.847","1.044","1.635","2.257","2.547","3.615","4.645","6.357","9.428","9.154","9.9125","17.404167","22.164167","22","22","22","22","22","92.693333","102.105","111.945833","120.999045","129.435832","133.496084","131.620675","127.383276","124.616683","117.693679","147.322566","148.811145","152.32765","155.939594","155.753295","156.982817","193.047839","253.492252","305.789901","306.08227","306.9204868393","356.901231203","399.41","428.1728625679","",
"Nigeria","NGA","Net secondary income (Net current transfers from abroad) (current US$)","NY.TRF.NCTR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20527830060.139","19576159993.3426","20954869932.1965","21988709944.0007","21987400047.4068","22219709942.8967","21929029963.5151","20168769973.3158","19889169993.6809","21995579987.5324","24134100039.1338","26369299999.997","21022318627.7245","21951160318.9714","21849278466.3821","",
"Nigeria","NGA","Net primary income (Net income from abroad) (constant LCU)","NY.GSR.NFCY.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Gross savings (% of GNI)","NY.GNS.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3920","4120","4380","4580","4660","4880","5240","5200","5080","5010","5070","5190","5080","5330","5700","",
"Nigeria","NGA","GNI per capita (current LCU)","NY.GNP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250492.059253776","263838.715635466","321115.553217665","360413.780372173","404992.466415928","440703.810346704","485724.97985413","503949.218245372","535272.618615882","580618.128301117","633319.51626394","702529.655181726","732265.527564816","809026.76641037","900760.725369675","",
"Nigeria","NGA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","GNI (current LCU)","NY.GNP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38170607722190.9","41316023664682.2","51684464433056.5","59635413849987.3","68879471178667.6","77002468173206.9","87128868932853.6","92724532011193.5","100988242202592","112347231356267","125642753431113","142827434661656","152550977128534","172647382294385","196853340644288","",
"Nigeria","NGA","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.744583874202483","0.570453170827289","1.73540426995942","2.79133237194799","26.9907856714977","18.264625689521","16.2579292072575","20.412281031815","16.4070585230072","40.906778772599","24.7025134759538","3.90947139545585","1.57387573008516","4.62229786170895","8.0029614407281","9.36777496664601","4.23930215420131","8.76376619051025","7.85120632984746","19.9070837346417","21.9637183323591","14.3917349452664","17.3838477866202","28.7054393824039","18.6990486531124","16.2953221371822","16.7094356163404","14.538489437452","7.09759652792726","10.1094177919185","22.0499275524037","15.2354705757222","11.1446404443733","12.1202192108891","14.4183481253408","17.695803965512","14.8803763188218","13.8343651228424","15.529944090028","8.67398818858118","12.0986066267503","15.5113433318503","13.0904727134596","9.88011499667836","7.0738580847829","2.78345150643408","2.68429043488445","5.47262882301734","7.69068153465603","6.51475056054778","3.31241719212516","6.24674969005013","","",
"Nigeria","NGA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-1.83400974392089","1.95445107665357","6.30652788991965","2.72981577527128","2.63822217488227","-6.30455018929661","-17.5003100139227","-3.29620967586276","21.5685504566871","22.2885987245227","11.6882835679492","0.990043512384801","2.86142231358515","8.33887732311528","-7.7811633315424","5.99495006270354","2.9490362956947","-8.57021069547982","3.56501701991564","1.06070405637158","-15.6978582950895","-9.46806679000353","-13.1282281430411","-3.5300197887773","3.06491134836845","-2.52667482312387","0.574529214475035","4.59306666810282","-0.709919118742604","8.87700003585374","-2.18036790046033","2.02362858700862","-4.50714925586905","-4.31075317014691","-2.59560077293757","1.596032682048","0.372520438568841","0.0324735247757957","-1.9411055458105","2.31777490072069","3.14642468264539","12.2761390693305","4.495155882668","6.34504072956803","3.6096606137971","3.23834257171522","3.74168735541554","3.89994318321925","5.13016187464837","5.08187485498044","2.43700723662286","1.4035087785572","3.83236618064009","3.55216229892477","0.0769616167241907","-4.05270636180217","-1.70987309225109","-0.590389271247744","-0.26345637824295","-4.1620592907919","1.18282822257881","0.823296497959916","",
"Nigeria","NGA","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0.00208508256630795","0.00671693176391896","0.00716100037018957","0.00924858392194453","0.0113766519795778","0.0234721950220156","0.0233358572708917","0.0262406106550305","0.0305895349798055","0.0454401447389477","0.0538457908356116","0.0176209808221895","0.00819506033196371","0.0441564474264562","0.0546480218244979","0.0638219422615765","0.0945316609664455","0.0893088359011094","0.0838523306835196","0.130982245242775","0.122506743855576","0.142400654945907","0.141771493467997","0.334653528360017","0.284984593313852","0.249609362907884","0.229376543029772","0.222939191897664","0.165376593030192","0.207621907106723","0.564094593247378","0.726754459284971","0.501989566605627","0.778807998966763","0.689215296398891","0.287750139206183","0.732425679471773","0.757101200988554","0.749813672501435","0.522028083602619","0.620085796949933","0.95137055258512","0.944828584323691","0.707231138877851","0.706958402345768","0.606650567592808","0.482590199613052","0.679652469225142","0.968367262124034","0.855086670258244","0.66919749440088","1.16400248668311","","",
"Nigeria","NGA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","0.191795489572428","4.10299258867985","8.57861891529707","4.95048866604155","4.88497683412901","-4.25051418415495","-15.7436282082051","-1.24836024581202","24.1973839456806","25.0072419293896","14.237531556251","3.36426203503635","5.39276048395909","11.1606745454861","-5.22774755532083","9.04235172630212","6.02411784954167","-5.76415839390285","6.75943093519176","4.20483104427296","-13.1278804850513","-6.80338881534813","-10.9240850339387","-1.11562321716823","5.91302745911383","0.0609452742067873","3.20012546702939","7.3340254875872","1.91938129589542","11.7768859342069","0.358352601660144","4.63119294607692","-2.03511877399136","-1.81492448525673","-0.0726647639378797","4.19592404660108","2.93709941924899","2.58125410192935","0.584126892918917","5.01593475931159","5.91768464920368","15.3291557409559","7.34719496799485","9.25055822917993","6.43851652538319","6.05942803202912","6.59113036068734","6.7644727778017","8.03692510099067","8.00565591628646","5.30792420289512","4.23006117493168","6.67133539306172","6.30971865525467","2.65269329543003","-1.61686894906529","0.80588661910221","1.92275734200651","2.20842927714881","-1.79425308274458","3.64718654072446","3.25168140827093","",
"Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD","4196174501.5302","4467287893.08484","4909399176.24033","5165590253.7639","5552931318.82747","5874537650.18494","6366917453.23302","5203237918.70483","5200997919.60083","6634317346.27306","12546094981.562","9181769911.50443","12274416017.7976","15162871287.1287","24846641318.1242","27778934624.6973","36308883248.731","36035407725.3219","36527862208.7133","47259911894.2731","64201788122.6054","164475209515.939","142769363314.176","97094911792.0489","73484359521.4887","73745821158.2254","54805852580.9129","52676041931.1087","49648470440.4593","44003061108.4005","54035795387.8086","59526833412.3581","52058181853.8055","56721051402.4732","80399613063.6364","140919776986.364","185730236700","200850397618.182","218416200672.727","59145077039.1437","69171451627.2465","73557840064.489","95054059302.6995","104738954264.226","135764731645.611","175670569969.346","238454997161.48","278260846800.103","339476276257.793","295008835380.997","366990417129.04","414466676831.16","463971018239.281","520117180313.906","574183763411.508","493026682800.63","404649125252.16","375745731053.427","421739251509.08","474517491092.913","432198898221.967","440838992188.478","472624597402.898","",
"Nigeria","NGA","Gross value added at basic prices (GVA) (constant 2015 US$)","NY.GDP.FCST.KD","","","","","","","","","","","","","","","","","","","","","","138124112946.574","128725142684.681","114661877393.664","113386589980.465","120093075479.482","120165540379.392","124011402943.149","133107637938.805","135662564012.262","151641296113.486","152184479452.809","159232018554.792","155988865067.546","153154108284.163","153038488793.824","159456490793.395","164135550793.683","168365106728.5","169338942313.85","177831097106.795","188351956364.504","217224927316.812","233189777210.397","254759815878.82","271158858575.397","287584940551.242","306535538247.446","327266190462.232","353565791184.113","385853667606.36","406334487816.996","423424470286.347","446661130215.135","474456591296.789","487676841868.196","479956598073.164","483911377036.744","493159622755.386","504378552321.783","494674640757.41","511485191665.587","527352477943.528","",
"Nigeria","NGA","Discrepancy in expenditure estimate of GDP (current LCU)","NY.GDP.DISC.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","6.25716915400712","5.56530090015399","-3.09475245043559","2.42780898472419","0.864444953374829","13.1928714891662","-3.00670539435013","1.22054696940619","2.70630699368648","51.2784813315754","1.34803424937029","2.89286810574893","5.34683656411752","43.9463679229523","23.5007902619413","14.3531853680082","10.7137537864287","13.9147450209547","11.4887631446863","12.4196622417449","219.002843997422","14.802551915567","19.5689498879398","5.65366409471567","6.92776915568827","5.41545258428278","19.6694755984806","20.1771261186241","28.9696733926063","6.66894186986168","18.8639068014772","46.7523553581667","41.639058719839","43.2964642936651","75.4016531897357","26.4910898564523","5.05534593106086","6.00934430361066","13.4305716350796","22.6737374008784","10.0764772448642","21.1090500029288","9.80432377665896","22.3683414748423","19.8584947707524","23.8643811265432","7.09973099343016","7.9213872023645","0.686098874594009","16.342766325307","9.77845809675884","9.94763670635021","4.96474571561274","4.66262291733076","2.86366512298943","9.54367006412473","11.1189180817699","10.2284850865888","10.384779195217","7.84914204720589","10.1310336867347","11.3113349413983","",
